dd,day_hour,num_records,num_sessions,num_vins
2018-04-24,15,344527,946,821
2018-04-24,16,196679,628,550
2018-04-24,17,132065,396,345
2018-04-24,18,72648,233,198
2018-04-24,19,46168,137,112
2018-04-24,20,47851,116,97
2018-04-24,21,84459,231,183
2018-04-24,22,296333,857,685
2018-04-24,23,878708,2594,1963
2018-04-25,0,1378607,4324,3092
2018-04-25,1,1689394,4804,3355
2018-04-25,2,1546977,4567,3200
2018-04-25,3,1539597,4474,3174
2018-04-25,4,1209562,3916,2903
2018-04-25,5,1563704,4084,3001
2018-04-25,6,1604575,4286,3116
2018-04-25,7,1701996,4481,3153
2018-04-25,8,1723271,4641,3309
2018-04-25,9,1868477,4738,3566
2018-04-25,10,1443958,3909,3121
2018-04-25,11,1093041,2932,2382
2018-04-25,12,1076752,2689,2203
2018-04-25,13,836447,2192,1833
2018-04-25,14,622236,1552,1322
2018-04-25,15,350435,988,834
2018-04-25,16,221302,642,552
2018-04-25,17,105997,383,335
2018-04-25,18,62246,195,174
2018-04-25,19,43745,102,91
2018-04-25,20,38925,102,83
2018-04-25,21,77741,227,177
2018-04-25,22,321642,753,624
2018-04-25,23,901495,2438,1915
2018-04-26,0,1466232,4323,3118
2018-04-26,1,1550603,4887,3427
2018-04-26,2,1497872,4487,3161
2018-04-26,3,1474810,4405,3200
2018-04-26,4,1263668,3839,2878
2018-04-26,5,1486513,3962,2976
2018-04-26,6,1672199,4256,3152
2018-04-26,7,1655585,4412,3180
2018-04-26,8,1591292,4502,3228
2018-04-26,9,1776274,4569,3467
2018-04-26,10,1643936,3850,3156
2018-04-26,11,1134320,2886,2352
2018-04-26,12,1076829,2625,2170
2018-04-26,13,953173,2297,1898
2018-04-26,14,658957,1573,1316
2018-04-26,15,404184,939,802
2018-04-26,16,252835,603,533
2018-04-26,17,161286,360,305
2018-04-26,18,84435,196,176
2018-04-26,19,43673,122,109
2018-04-26,20,35182,110,99
2018-04-26,21,73246,245,197
2018-04-26,22,275574,837,684
2018-04-26,23,841107,2568,1970
2018-04-27,0,1527014,4432,3225
2018-04-27,1,1724703,5187,3534
2018-04-27,2,1692696,4832,3298
2018-04-27,3,1489453,4541,3285
2018-04-27,4,1264252,3860,2927
2018-04-27,5,1444199,4201,3125
2018-04-27,6,1733285,4559,3306
2018-04-27,7,1787229,4620,3305
2018-04-27,8,1818975,4844,3460
2018-04-27,9,1969962,4939,3763
2018-04-27,10,1773669,4131,3292
2018-04-27,11,1203996,3038,2446
2018-04-27,12,1239560,2755,2298
2018-04-27,13,988680,2391,1972
2018-04-27,14,721967,1652,1368
2018-04-27,15,426429,1022,873
2018-04-27,16,289040,717,611
2018-04-27,17,59108,271,258
2018-04-27,18,119780,240,206
2018-04-27,19,88056,134,120
2018-04-27,20,79947,146,118
2018-04-27,21,117933,334,261
2018-04-27,22,399242,1028,795
2018-04-27,23,983978,2730,2094
2018-04-28,0,1528274,4474,3228
2018-04-28,1,1853334,5221,3629
2018-04-28,2,1678382,4902,3424
2018-04-28,3,1653814,4578,3368
2018-04-28,4,1611569,4120,3104
2018-04-28,5,1704863,4284,3218
2018-04-28,6,1835513,4575,3383
2018-04-28,7,1986087,4710,3386
2018-04-28,8,2103098,4753,3487
2018-04-28,9,2182433,4930,3817
2018-04-28,10,1873127,4159,3361
2018-04-28,11,1275428,3100,2576
2018-04-28,12,1201852,2842,2358
2018-04-28,13,1050934,2433,2005
2018-04-28,14,802975,1850,1553
2018-04-28,15,572791,1243,1053
2018-04-28,16,321050,796,680
2018-04-28,17,206425,492,425
2018-04-28,18,117853,315,269
2018-04-28,19,60638,170,140
2018-04-28,20,51223,131,109
2018-04-28,21,88785,253,206
2018-04-28,22,224347,622,487
2018-04-28,23,553296,1634,1238
2018-04-29,0,1119768,3290,2359
2018-04-29,1,1656042,4311,3026
2018-04-29,2,1906585,4417,3192
2018-04-29,3,1696215,4296,3208
2018-04-29,4,1587627,3719,2894
2018-04-29,5,1593375,3938,3007
2018-04-29,6,1772601,4101,3109
2018-04-29,7,1807573,4086,3074
2018-04-29,8,1896695,4000,3014
2018-04-29,9,1777403,4213,3250
2018-04-29,10,1505195,3595,2923
2018-04-29,11,1148689,2864,2351
2018-04-29,12,1216750,2668,2201
2018-04-29,13,1017977,2202,1854
2018-04-29,14,666927,1601,1358
2018-04-29,15,344617,997,846
2018-04-29,16,204863,647,552
2018-04-29,17,113471,393,336
2018-04-29,18,88044,242,201
2018-04-29,19,47370,138,115
2018-04-29,20,50609,108,93
2018-04-29,21,91404,242,197
2018-04-29,22,231529,684,533
2018-04-29,23,540186,1732,1265
2018-04-30,0,1144012,3197,2240
2018-04-30,1,1505330,4167,2980
2018-04-30,2,1919571,4396,3208
2018-04-30,3,1932555,4206,3182
2018-04-30,4,1413609,3606,2823
2018-04-30,5,1654774,3857,2948
2018-04-30,6,1851478,4112,3098
2018-04-30,7,1881647,4126,3070
2018-04-30,8,1824385,4375,3243
2018-04-30,9,1746585,4323,3289
2018-04-30,10,1530020,3706,2925
2018-04-30,11,1142886,2840,2372
2018-04-30,12,1184928,2734,2268
2018-04-30,13,997130,2212,1855
2018-04-30,14,676205,1566,1310
2018-04-30,15,353261,947,816
2018-04-30,16,259661,666,566
2018-04-30,17,159036,431,363
2018-04-30,18,80521,264,225
2018-04-30,19,84262,190,157
2018-04-30,20,106327,266,224
2018-04-30,21,283359,645,464
2018-04-30,22,501049,1340,894
2018-04-30,23,869653,2319,1568
2018-05-01,0,1343414,3553,2450
2018-05-01,1,1764779,4516,3127
2018-05-01,2,1850100,4649,3358
2018-05-01,3,1795248,4348,3264
2018-05-01,4,1286048,3667,2822
2018-05-01,5,1570940,3857,2978
2018-05-01,6,1831684,4110,3157
2018-05-01,7,1821262,3931,2991
2018-05-01,8,1809944,3949,3042
2018-05-01,9,1754956,3967,3092
2018-05-01,10,1434526,3351,2707
2018-05-01,11,1149254,2824,2339
2018-05-01,12,1211765,2622,2205
2018-05-01,13,896530,2011,1708
2018-05-01,14,584744,1414,1219
2018-05-01,15,332440,856,751
2018-05-01,16,218230,570,511
2018-05-01,17,134126,337,298
2018-05-01,18,86179,197,178
2018-05-01,19,38767,123,107
2018-05-01,20,33165,94,84
2018-05-01,21,70624,215,179
2018-05-01,22,251531,840,702
2018-05-01,23,999057,2771,2149
2018-05-02,0,1487705,4510,3313
2018-05-02,1,1641986,5109,3488
2018-05-02,2,1559492,4689,3175
2018-05-02,3,1422413,4456,3196
2018-05-02,4,1153771,3892,2880
2018-05-02,5,1253358,3891,2888
2018-05-02,6,1532942,4432,3159
2018-05-02,7,1494816,4518,3175
2018-05-02,8,1691347,4748,3348
2018-05-02,9,1740888,4732,3584
2018-05-02,10,1518698,4200,3299
2018-05-02,11,1009598,2934,2408
2018-05-02,12,954659,2577,2122
2018-05-02,13,796556,2143,1804
2018-05-02,14,527659,1452,1226
2018-05-02,15,376649,908,775
2018-05-02,16,215623,639,546
2018-05-02,17,124550,380,330
2018-05-02,18,57627,178,159
2018-05-02,19,38746,121,104
2018-05-02,20,49862,116,101
2018-05-02,21,96186,269,210
2018-05-02,22,294056,889,716
2018-05-02,23,884716,2789,2141
2018-05-03,0,1477243,4595,3364
2018-05-03,1,1645729,5110,3574
2018-05-03,2,1604313,4858,3328
2018-05-03,3,1414834,4598,3319
2018-05-03,4,1242403,3963,2930
2018-05-03,5,1448603,4016,2971
2018-05-03,6,1635298,4444,3235
2018-05-03,7,1647479,4545,3316
2018-05-03,8,1697637,4684,3353
2018-05-03,9,1752832,4760,3662
2018-05-03,10,1508045,4109,3316
2018-05-03,11,1061616,2983,2454
2018-05-03,12,974710,2644,2189
2018-05-03,13,942616,2298,1921
2018-05-03,14,654145,1524,1293
2018-05-03,15,353973,1047,909
2018-05-03,16,260072,698,600
2018-05-03,17,143360,383,328
2018-05-03,18,84644,221,184
2018-05-03,19,58648,122,104
2018-05-03,20,57106,96,83
2018-05-03,21,74028,222,187
2018-05-03,22,248616,887,716
2018-05-03,23,930258,2786,2126
2018-05-04,0,1553608,4722,3445
2018-05-04,1,1808946,5237,3638
2018-05-04,2,1563029,4722,3339
2018-05-04,3,1449324,4605,3288
2018-05-04,4,1245935,4040,3021
2018-05-04,5,1500957,4129,3114
2018-05-04,6,1839129,4530,3332
2018-05-04,7,1885377,4731,3405
2018-05-04,8,1790851,4948,3535
2018-05-04,9,1946060,4944,3791
2018-05-04,10,1635364,4234,3434
2018-05-04,11,1258355,3121,2536
2018-05-04,12,1123519,2810,2329
2018-05-04,13,1096190,2464,2074
2018-05-04,14,737873,1777,1485
2018-05-04,15,429183,1130,963
2018-05-04,16,271836,719,653
2018-05-04,17,171811,441,390
2018-05-04,18,98225,291,257
2018-05-04,19,61292,154,135
2018-05-04,20,51653,136,110
2018-05-04,21,135029,278,221
2018-05-04,22,273605,813,629
2018-05-04,23,674415,2025,1526
2018-05-05,0,1234764,3531,2604
2018-05-05,1,1497875,4343,3157
2018-05-05,2,1661227,4343,3125
2018-05-05,3,1737171,4364,3222
2018-05-05,4,1448142,3789,2949
2018-05-05,5,1480760,3882,2948
2018-05-05,6,1603587,4104,3073
2018-05-05,7,1713627,4093,3015
2018-05-05,8,1707678,4201,3097
2018-05-05,9,1762714,4301,3292
2018-05-05,10,1455879,3677,2971
2018-05-05,11,1144429,2758,2285
2018-05-05,12,1031953,2575,2156
2018-05-05,13,884432,2153,1812
2018-05-05,14,550268,1513,1289
2018-05-05,15,340545,953,832
2018-05-05,16,227799,663,569
2018-05-05,17,161051,436,374
2018-05-05,18,100166,259,217
2018-05-05,19,62272,173,144
2018-05-05,20,80263,189,144
2018-05-05,21,172933,398,309
2018-05-05,22,351824,948,701
2018-05-05,23,730073,2002,1443
2018-05-06,0,1134069,3353,2424
2018-05-06,1,1517781,4275,3000
2018-05-06,2,1740161,4500,3188
2018-05-06,3,1578410,4265,3153
2018-05-06,4,1373232,3687,2853
2018-05-06,5,1484830,3917,2996
2018-05-06,6,1615511,4112,3059
2018-05-06,7,1518347,3994,2977
2018-05-06,8,1660403,4123,3049
2018-05-06,9,1530485,4076,3094
2018-05-06,10,1332920,3561,2863
2018-05-06,11,1108296,2708,2229
2018-05-06,12,1039054,2658,2205
2018-05-06,13,756119,2130,1783
2018-05-06,14,624689,1376,1182
2018-05-06,15,320368,919,791
2018-05-06,16,186361,577,499
2018-05-06,17,94652,332,295
2018-05-06,18,62109,185,162
2018-05-06,19,39769,119,103
2018-05-06,20,35728,94,83
2018-05-06,21,81545,204,170
2018-05-06,22,308025,942,757
2018-05-06,23,1072149,2817,2205
2018-05-07,0,1582800,4780,3510
2018-05-07,1,1665026,5185,3613
2018-05-07,2,1635944,4941,3393
2018-05-07,3,1488750,4580,3303
2018-05-07,4,1199789,3987,2968
2018-05-07,5,1374615,4135,3061
2018-05-07,6,1579430,4584,3286
2018-05-07,7,1662955,4575,3275
2018-05-07,8,1590904,4744,3383
2018-05-07,9,1799291,4883,3732
2018-05-07,10,1498327,4145,3340
2018-05-07,11,989830,3009,2485
2018-05-07,12,922922,2611,2186
2018-05-07,13,815507,2253,1907
2018-05-07,14,608200,1555,1336
2018-05-07,15,362315,955,841
2018-05-07,16,212650,614,543
2018-05-07,17,119238,348,321
2018-05-07,18,64677,177,153
2018-05-07,19,29914,114,97
2018-05-07,20,34111,93,82
2018-05-07,21,79971,232,195
2018-05-07,22,252223,874,719
2018-05-07,23,962578,2732,2155
2018-05-08,0,1521243,4659,3453
2018-05-08,1,1699985,5220,3682
2018-05-08,2,1661116,4848,3393
2018-05-08,3,1521556,4648,3338
2018-05-08,4,1196901,4002,3043
2018-05-08,5,1484991,4206,3133
2018-05-08,6,1686670,4587,3356
2018-05-08,7,1701112,4592,3297
2018-05-08,8,1767295,4839,3474
2018-05-08,9,1848127,4994,3767
2018-05-08,10,1671348,4347,3426
2018-05-08,11,1152361,3184,2594
2018-05-08,12,1003685,2737,2263
2018-05-08,13,972041,2319,1954
2018-05-08,14,577857,1626,1380
2018-05-08,15,335874,1071,923
2018-05-08,16,251993,640,559
2018-05-08,17,134183,379,325
2018-05-08,18,80559,211,186
2018-05-08,19,35802,121,104
2018-05-08,20,47514,139,108
2018-05-08,21,93224,296,229
2018-05-08,22,335537,1006,801
2018-05-08,23,943399,2894,2231
2018-05-09,0,1626352,4849,3486
2018-05-09,1,1760129,5249,3708
2018-05-09,2,1578087,4871,3395
2018-05-09,3,1545175,4746,3434
2018-05-09,4,1236392,4049,3050
2018-05-09,5,1436547,4116,3143
2018-05-09,6,1618421,4515,3317
2018-05-09,7,1708388,4593,3327
2018-05-09,8,1774595,4773,3430
2018-05-09,9,1872850,4947,3753
2018-05-09,10,1614081,4330,3486
2018-05-09,11,1208281,3180,2614
2018-05-09,12,1049713,2729,2265
2018-05-09,13,968621,2406,1965
2018-05-09,14,663032,1595,1342
2018-05-09,15,431176,1010,871
2018-05-09,16,204304,630,552
2018-05-09,17,159496,366,327
2018-05-09,18,93850,195,169
2018-05-09,19,53209,130,111
2018-05-09,20,37660,103,91
2018-05-09,21,71852,220,177
2018-05-09,22,253476,849,690
2018-05-09,23,908463,2620,2065
2018-05-10,0,1414177,4583,3338
2018-05-10,1,1651235,5073,3593
2018-05-10,2,1615135,4759,3361
2018-05-10,3,1430260,4434,3274
2018-05-10,4,1223325,3874,2971
2018-05-10,5,1408787,4058,3085
2018-05-10,6,1710153,4511,3346
2018-05-10,7,1752256,4686,3316
2018-05-10,8,1779500,4827,3469
2018-05-10,9,1893483,4956,3768
2018-05-10,10,1552478,4238,3391
2018-05-10,11,1141725,3096,2515
2018-05-10,12,1111943,2853,2334
2018-05-10,13,875313,2360,1954
2018-05-10,14,615256,1668,1377
2018-05-10,15,371498,1061,904
2018-05-10,16,246614,689,605
2018-05-10,17,116624,397,348
2018-05-10,18,82308,230,199
2018-05-10,19,37724,144,124
2018-05-10,20,51174,148,121
2018-05-10,21,134536,345,268
2018-05-10,22,320325,1024,800
2018-05-10,23,977502,2836,2194
2018-05-11,0,1540973,4641,3371
2018-05-11,1,1622866,5224,3636
2018-05-11,2,1651756,4973,3485
2018-05-11,3,1537763,4711,3396
2018-05-11,4,1309977,4104,3091
2018-05-11,5,1465045,4241,3219
2018-05-11,6,1832323,4756,3461
2018-05-11,7,1873447,4957,3572
2018-05-11,8,2014897,4993,3585
2018-05-11,9,2079624,5205,3946
2018-05-11,10,1772227,4388,3541
2018-05-11,11,1369594,3324,2726
2018-05-11,12,1266286,2998,2449
2018-05-11,13,1017842,2588,2172
2018-05-11,14,729190,1847,1567
2018-05-11,15,454747,1180,1014
2018-05-11,16,281927,780,670
2018-05-11,17,158760,477,414
2018-05-11,18,91531,283,245
2018-05-11,19,47951,149,135
2018-05-11,20,47882,124,111
2018-05-11,21,77174,247,204
2018-05-11,22,235704,749,573
2018-05-11,23,590981,1891,1449
2018-05-12,0,1195605,3615,2596
2018-05-12,1,1577418,4505,3185
2018-05-12,2,1736895,4651,3303
2018-05-12,3,1531353,4509,3303
2018-05-12,4,1289677,3902,2998
2018-05-12,5,1421169,3998,3085
2018-05-12,6,1695161,4314,3219
2018-05-12,7,1781251,4375,3244
2018-05-12,8,1644840,4403,3248
2018-05-12,9,1760604,4709,3623
2018-05-12,10,1505051,3895,3141
2018-05-12,11,1327343,3002,2489
2018-05-12,12,1181405,2764,2342
2018-05-12,13,976640,2296,1943
2018-05-12,14,591586,1638,1388
2018-05-12,15,410669,1068,908
2018-05-12,16,284394,740,654
2018-05-12,17,143287,433,382
2018-05-12,18,73057,235,206
2018-05-12,19,103043,170,145
2018-05-12,20,103225,176,145
2018-05-12,21,98951,306,238
2018-05-12,22,262206,827,611
2018-05-12,23,553473,1863,1360
2018-05-13,0,1055620,3413,2402
2018-05-13,1,1524851,4463,3121
2018-05-13,2,1704525,4663,3259
2018-05-13,3,1559450,4476,3348
2018-05-13,4,1299053,3885,2984
2018-05-13,5,1544876,4102,3196
2018-05-13,6,1850517,4494,3373
2018-05-13,7,1772002,4364,3232
2018-05-13,8,1739901,4589,3395
2018-05-13,9,1776250,4716,3569
2018-05-13,10,1497764,3947,3181
2018-05-13,11,1056543,3054,2531
2018-05-13,12,1195508,2946,2413
2018-05-13,13,980702,2323,1965
2018-05-13,14,7358,325,325
2018-05-13,17,1844,4,3
2018-05-13,18,4957,3,3
2018-05-13,19,318,1,1
2018-05-13,20,10339,5,5
2018-05-13,21,34420,67,67
2018-05-13,22,269801,897,760
2018-05-13,23,996050,3004,2343
2018-05-14,0,1629944,4996,3648
2018-05-14,1,1759049,5443,3803
2018-05-14,2,1585587,4929,3417
2018-05-14,3,1437332,4513,3310
2018-05-14,4,1166219,3908,2964
2018-05-14,5,1431704,3967,3002
2018-05-14,6,1651436,4445,3303
2018-05-14,7,1662990,4756,3400
2018-05-14,8,1699204,4878,3524
2018-05-14,9,1767118,4992,3809
2018-05-14,10,1582528,4344,3475
2018-05-14,11,1181826,3237,2630
2018-05-14,12,993788,2805,2324
2018-05-14,13,852613,2375,1956
2018-05-14,14,628543,1544,1320
2018-05-14,15,305362,1001,872
2018-05-14,16,239724,678,587
2018-05-14,17,114592,386,340
2018-05-14,18,67965,223,189
2018-05-14,19,41784,122,108
2018-05-14,20,39158,108,91
2018-05-14,21,86939,234,203
2018-05-14,22,311367,946,772
2018-05-14,23,989125,2866,2232
2018-05-15,0,1558348,4739,3484
2018-05-15,1,1753800,5145,3666
2018-05-15,2,1685324,4835,3415
2018-05-15,3,1433509,4452,3316
2018-05-15,4,1288481,3959,3003
2018-05-15,5,1436123,4127,3156
2018-05-15,6,1724442,4512,3371
2018-05-15,7,1685193,4557,3334
2018-05-15,8,1762783,4791,3504
2018-05-15,9,1948433,5036,3862
2018-05-15,10,1583923,4412,3533
2018-05-15,11,1122103,3093,2586
2018-05-15,12,1024600,2835,2328
2018-05-15,13,958525,2372,2003
2018-05-15,14,582891,1627,1396
2018-05-15,15,348145,1019,881
2018-05-15,16,215702,661,575
2018-05-15,17,127234,381,335
2018-05-15,18,75429,216,183
2018-05-15,19,40818,107,93
2018-05-15,20,49442,99,83
2018-05-15,21,65437,240,192
2018-05-15,22,321903,971,806
2018-05-15,23,971181,2915,2229
2018-05-16,0,1500088,4713,3483
2018-05-16,1,1705861,5174,3666
2018-05-16,2,1539240,4595,3324
2018-05-16,3,1416178,4405,3314
2018-05-16,4,1189884,3910,3013
2018-05-16,5,1471455,4011,3073
2018-05-16,6,1659110,4371,3266
2018-05-16,7,1684609,4636,3373
2018-05-16,8,1846747,4723,3474
2018-05-16,9,1851678,5000,3815
2018-05-16,10,1574493,4405,3530
2018-05-16,11,1114083,3123,2592
2018-05-16,12,1035464,2874,2412
2018-05-16,13,957480,2465,2097
2018-05-16,14,634471,1659,1433
2018-05-16,15,342804,1088,935
2018-05-16,16,222680,697,600
2018-05-16,17,133696,398,333
2018-05-16,18,88191,224,193
2018-05-16,19,57122,154,131
2018-05-16,20,39736,131,105
2018-05-16,21,110709,287,236
2018-05-16,22,294260,1000,800
2018-05-16,23,970972,2880,2249
2018-05-17,0,1550011,4678,3446
2018-05-17,1,1642211,5182,3676
2018-05-17,2,1606326,4674,3362
2018-05-17,3,1433563,4671,3412
2018-05-17,4,1228660,3986,3045
2018-05-17,5,1488646,4096,3129
2018-05-17,6,1711168,4518,3348
2018-05-17,7,1773142,4728,3391
2018-05-17,8,1759639,4831,3510
2018-05-17,9,1930166,5042,3885
2018-05-17,10,1669885,4432,3560
2018-05-17,11,1143818,3224,2642
2018-05-17,12,1018566,2823,2333
2018-05-17,13,934292,2479,2079
2018-05-17,14,621060,1756,1500
2018-05-17,15,410679,1130,973
2018-05-17,16,250392,732,632
2018-05-17,17,155690,431,385
2018-05-17,18,71157,240,210
2018-05-17,19,45192,137,112
2018-05-17,20,45785,91,82
2018-05-17,21,81800,290,233
2018-05-17,22,317871,1002,805
2018-05-17,23,984269,2884,2244
2018-05-18,0,1687653,4824,3525
2018-05-18,1,1920066,5561,3884
2018-05-18,2,1817187,5143,3608
2018-05-18,3,1623716,4834,3506
2018-05-18,4,1371234,4206,3199
2018-05-18,5,1400502,4199,3237
2018-05-18,6,1882230,4596,3452
2018-05-18,7,1969008,4917,3589
2018-05-18,8,2024265,5151,3768
2018-05-18,9,2152941,5445,4182
2018-05-18,10,1946644,4690,3812
2018-05-18,11,1318845,3417,2841
2018-05-18,12,1252086,3075,2574
2018-05-18,13,1135919,2720,2272
2018-05-18,14,726973,1900,1591
2018-05-18,15,450164,1252,1081
2018-05-18,16,258608,806,695
2018-05-18,17,166449,507,427
2018-05-18,18,107196,267,236
2018-05-18,19,50210,154,131
2018-05-18,20,40047,124,111
2018-05-18,21,86253,275,229
2018-05-18,22,214689,813,620
2018-05-18,23,656650,2032,1535
2018-05-19,0,1285423,3743,2781
2018-05-19,1,1587731,4622,3333
2018-05-19,2,1620810,4616,3351
2018-05-19,3,1594312,4582,3463
2018-05-19,4,1313482,4108,3199
2018-05-19,5,1531222,4107,3164
2018-05-19,6,1821813,4386,3285
2018-05-19,7,1765546,4231,3201
2018-05-19,8,1682959,4328,3264
2018-05-19,9,1886747,4632,3581
2018-05-19,10,1591032,4023,3271
2018-05-19,11,1158631,3012,2498
2018-05-19,12,1065629,2814,2355
2018-05-19,13,997236,2433,2074
2018-05-19,14,748962,1710,1470
2018-05-19,15,424589,1130,964
2018-05-19,16,254231,757,646
2018-05-19,17,152740,457,385
2018-05-19,18,90275,283,248
2018-05-19,19,79221,204,169
2018-05-19,20,88103,234,180
2018-05-19,21,191545,535,390
2018-05-19,22,415542,1193,830
2018-05-19,23,718685,2190,1578
2018-05-20,0,1188830,3585,2592
2018-05-20,1,1586041,4580,3281
2018-05-20,2,1717705,4792,3500
2018-05-20,3,1747815,4673,3499
2018-05-20,4,1343814,3980,3095
2018-05-20,5,1559074,4173,3260
2018-05-20,6,1729003,4433,3368
2018-05-20,7,1803388,4388,3292
2018-05-20,8,1806478,4390,3308
2018-05-20,9,1839095,4512,3498
2018-05-20,10,1482885,3933,3193
2018-05-20,11,1199556,3089,2592
2018-05-20,12,1178858,2977,2478
2018-05-20,13,1005795,2420,2032
2018-05-20,14,649310,1569,1354
2018-05-20,15,417445,977,839
2018-05-20,16,212303,609,532
2018-05-20,17,109346,353,307
2018-05-20,18,66391,219,184
2018-05-20,19,44312,125,111
2018-05-20,20,26417,95,84
2018-05-20,21,56059,224,193
2018-05-20,22,291417,933,785
2018-05-20,23,1011063,2834,2276
2018-05-21,0,1605091,4694,3508
2018-05-21,1,1643405,5293,3772
2018-05-21,2,1526458,4868,3416
2018-05-21,3,1343513,4556,3332
2018-05-21,4,1153062,3984,2994
2018-05-21,5,1332403,4071,3107
2018-05-21,6,1649435,4667,3372
2018-05-21,7,1594257,4655,3388
2018-05-21,8,1745614,4787,3491
2018-05-21,9,1821861,5021,3826
2018-05-21,10,1565834,4181,3423
2018-05-21,11,1088614,3024,2517
2018-05-21,12,1004353,2788,2302
2018-05-21,13,913378,2347,1977
2018-05-21,14,639823,1647,1403
2018-05-21,15,352044,1034,892
2018-05-21,16,215453,634,561
2018-05-21,17,106420,356,311
2018-05-21,18,82045,210,186
2018-05-21,19,37737,130,107
2018-05-21,20,63394,107,91
2018-05-21,21,113889,304,251
2018-05-21,22,348542,998,790
2018-05-21,23,1054408,2818,2222
2018-05-22,0,1581216,4668,3495
2018-05-22,1,1689826,5315,3803
2018-05-22,2,1757592,5148,3608
2018-05-22,3,1606990,4930,3552
2018-05-22,4,1391353,4336,3212
2018-05-22,5,1574178,4380,3309
2018-05-22,6,1695802,4628,3414
2018-05-22,7,1814055,4780,3449
2018-05-22,8,1753630,4970,3555
2018-05-22,9,1917229,5209,3925
2018-05-22,10,1517033,4497,3572
2018-05-22,11,1172260,3381,2732
2018-05-22,12,1157237,2967,2466
2018-05-22,13,910618,2548,2117
2018-05-22,14,671158,1717,1432
2018-05-22,15,345387,1011,881
2018-05-22,16,262192,703,607
2018-05-22,17,117825,386,344
2018-05-22,18,77976,221,192
2018-05-22,19,42048,140,116
2018-05-22,20,47112,161,130
2018-05-22,21,108042,314,261
2018-05-22,22,349301,1051,844
2018-05-22,23,987494,3127,2325
2018-05-23,0,1618268,5200,3670
2018-05-23,1,1787310,5820,3955
2018-05-23,2,1709954,5542,3782
2018-05-23,3,1563316,5025,3660
2018-05-23,4,1300901,4367,3274
2018-05-23,5,1532566,4409,3353
2018-05-23,6,1669171,4810,3516
2018-05-23,7,1829942,4896,3526
2018-05-23,8,1854093,5180,3654
2018-05-23,9,1973484,5455,4130
2018-05-23,10,1757329,4608,3679
2018-05-23,11,1190655,3396,2731
2018-05-23,12,1181149,3089,2546
2018-05-23,13,982535,2573,2135
2018-05-23,14,646448,1743,1485
2018-05-23,15,417728,1136,979
2018-05-23,16,233831,777,674
2018-05-23,17,140054,440,383
2018-05-23,18,83806,253,227
2018-05-23,19,54240,161,135
2018-05-23,20,48168,126,109
2018-05-23,21,89755,249,211
2018-05-23,22,299676,988,792
2018-05-23,23,1018560,2895,2261
2018-05-24,0,1451978,4769,3523
2018-05-24,1,1824427,5451,3849
2018-05-24,2,1631482,5116,3600
2018-05-24,3,1441061,4786,3499
2018-05-24,4,1295445,4232,3252
2018-05-24,5,1389380,4261,3239
2018-05-24,6,1722329,4729,3496
2018-05-24,7,1732714,4880,3505
2018-05-24,8,1662185,4988,3654
2018-05-24,9,1850748,5259,4027
2018-05-24,10,1623183,4622,3671
2018-05-24,11,1197101,3325,2715
2018-05-24,12,1168734,3043,2509
2018-05-24,13,975891,2631,2190
2018-05-24,14,659470,1787,1513
2018-05-24,15,434919,1106,938
2018-05-24,16,237379,720,632
2018-05-24,17,150920,404,350
2018-05-24,18,70099,234,199
2018-05-24,19,49548,144,125
2018-05-24,20,32160,111,99
2018-05-24,21,75299,256,221
2018-05-24,22,321727,888,726
2018-05-24,23,961206,2862,2207
2018-05-25,0,1583098,4823,3586
2018-05-25,1,1764526,5455,3881
2018-05-25,2,1771206,5019,3578
2018-05-25,3,1653977,4880,3571
2018-05-25,4,1359744,4271,3284
2018-05-25,5,1518917,4424,3322
2018-05-25,6,1865773,4934,3599
2018-05-25,7,1926078,5069,3686
2018-05-25,8,1992662,5326,3896
2018-05-25,9,2098720,5499,4188
2018-05-25,10,1936396,4847,3869
2018-05-25,11,1431105,3697,3019
2018-05-25,12,1258358,3296,2719
2018-05-25,13,1095989,2789,2338
2018-05-25,14,716607,2010,1657
2018-05-25,15,479309,1335,1135
2018-05-25,16,257519,790,685
2018-05-25,17,143681,471,413
2018-05-25,18,113024,267,233
2018-05-25,19,123521,216,189
2018-05-25,20,95285,287,209
2018-05-25,21,206861,614,455
2018-05-25,22,472753,1462,1007
2018-05-25,23,902812,2857,2022
2018-05-26,0,1443800,4532,3210
2018-05-26,1,1824796,5327,3743
2018-05-26,2,1822104,5253,3746
2018-05-26,3,1718020,5017,3703
2018-05-26,4,1410081,4283,3289
2018-05-26,5,1634537,4466,3451
2018-05-26,6,1915272,4658,3531
2018-05-26,7,1708033,4653,3456
2018-05-26,8,1820878,4857,3508
2018-05-26,9,1876822,4907,3750
2018-05-26,10,1427425,4057,3276
2018-05-26,11,1105222,3124,2577
2018-05-26,12,1083850,2954,2471
2018-05-26,13,977816,2524,2137
2018-05-26,14,643770,1776,1529
2018-05-26,15,357241,1149,998
2018-05-26,16,285990,831,707
2018-05-26,17,152790,472,411
2018-05-26,18,76577,259,233
2018-05-26,19,53959,148,131
2018-05-26,20,42498,148,120
2018-05-26,21,78498,261,219
2018-05-26,22,184920,703,551
2018-05-26,23,501695,1664,1249
2018-05-27,0,919869,3303,2376
2018-05-27,1,1325123,4265,3042
2018-05-27,2,1488638,4569,3302
2018-05-27,3,1620180,4488,3369
2018-05-27,4,1450450,3980,3070
